 # Mon Nov 10 18:17:11 2008
 # MSTW 2008 NNLO PDF grid for central fit.
 # distance(t),tolerance(T) =   0.  0.
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
  4.8737E+01  2.4350E+00  2.4699E+00  2.2419E+00  1.9984E+00  1.6506E+00  3.2737E-02  6.9496E-02 -1.4492E-03  1.8320E-04  6.5065E-05
  5.0247E+01  2.5123E+00  2.5474E+00  2.3190E+00  2.0769E+00  1.7315E+00  3.3425E-02  7.0452E-02 -1.4433E-03  1.7853E-04  6.4004E-05
  5.1755E+01  2.5907E+00  2.6261E+00  2.3973E+00  2.1566E+00  1.8135E+00  3.4119E-02  7.1417E-02 -1.4371E-03  1.7373E-04  6.2827E-05
  5.3229E+01  2.6686E+00  2.7042E+00  2.4751E+00  2.2357E+00  1.8949E+00  3.4804E-02  7.2371E-02 -1.4310E-03  1.6892E-04  6.1569E-05
  5.4620E+01  2.7434E+00  2.7792E+00  2.5497E+00  2.3115E+00  1.9730E+00  3.5458E-02  7.3282E-02 -1.4250E-03  1.6427E-04  6.0289E-05
  5.5926E+01  2.8146E+00  2.8506E+00  2.6209E+00  2.3838E+00  2.0473E+00  3.6078E-02  7.4148E-02 -1.4192E-03  1.5981E-04  5.9009E-05
  5.7234E+01  2.8870E+00  2.9232E+00  2.6931E+00  2.4573E+00  2.1228E+00  3.6706E-02  7.5025E-02 -1.4132E-03  1.5526E-04  5.7657E-05
  5.8513E+01  2.9589E+00  2.9953E+00  2.7648E+00  2.5302E+00  2.1977E+00  3.7327E-02  7.5894E-02 -1.4071E-03  1.5072E-04  5.6267E-05
  5.9722E+01  3.0279E+00  3.0645E+00  2.8337E+00  2.6001E+00  2.2695E+00  3.7921E-02  7.6726E-02 -1.4012E-03  1.4634E-04  5.4892E-05
  6.0859E+01  3.0937E+00  3.1305E+00  2.8994E+00  2.6668E+00  2.3380E+00  3.8486E-02  7.7519E-02 -1.3955E-03  1.4216E-04  5.3547E-05
  6.1998E+01  3.1606E+00  3.1975E+00  2.9661E+00  2.7346E+00  2.4075E+00  3.9059E-02  7.8323E-02 -1.3896E-03  1.3790E-04  5.2152E-05
  6.3114E+01  3.2271E+00  3.2642E+00  3.0324E+00  2.8019E+00  2.4767E+00  3.9628E-02  7.9123E-02 -1.3837E-03  1.3365E-04  5.0735E-05
  6.4171E+01  3.2908E+00  3.3282E+00  3.0960E+00  2.8666E+00  2.5430E+00  4.0173E-02  7.9889E-02 -1.3779E-03  1.2957E-04  4.9354E-05
  6.5165E+01  3.3517E+00  3.3893E+00  3.1568E+00  2.9283E+00  2.6063E+00  4.0692E-02  8.0621E-02 -1.3722E-03  1.2567E-04  4.8013E-05
  6.6163E+01  3.4137E+00  3.4513E+00  3.2186E+00  2.9910E+00  2.6705E+00  4.1220E-02  8.1366E-02 -1.3664E-03  1.2170E-04  4.6634E-05
 -1.2096E+00  3.0427E-01  3.3236E-01  1.1294E-01  0.0000E+00  0.0000E+00  7.0548E-03  3.5150E-02 -2.1378E-03  0.0000E+00  0.0000E+00
 -5.2673E-01  3.3848E-01  3.6693E-01  1.4773E-01  0.0000E+00  0.0000E+00  8.4934E-03  3.7048E-02 -2.0428E-03  0.0000E+00  0.0000E+00
  1.2479E-01  3.6696E-01  3.9570E-01  1.7658E-01  0.0000E+00  0.0000E+00  9.5598E-03  3.8456E-02 -1.9836E-03  0.0000E+00  0.0000E+00
  1.1780E+00  4.0944E-01  4.3854E-01  2.1948E-01  0.0000E+00  0.0000E+00  1.0982E-02  4.0334E-02 -1.9169E-03  0.0000E+00  0.0000E+00
  1.4204E+00  4.0928E-01  4.3840E-01  2.1935E-01 -6.9433E-02  0.0000E+00  1.1040E-02  4.0412E-02 -1.9175E-03  1.2245E-10  0.0000E+00
  2.3286E+00  4.4992E-01  4.7933E-01  2.6026E-01 -2.3473E-02  0.0000E+00  1.2188E-02  4.1931E-02 -1.8703E-03  4.5577E-05  0.0000E+00
  3.3493E+00  4.9112E-01  5.2082E-01  3.0168E-01  2.0965E-02  0.0000E+00  1.3287E-02  4.3386E-02 -1.8319E-03  7.9502E-05  0.0000E+00
  4.3070E+00  5.2843E-01  5.5837E-01  3.3913E-01  6.0933E-02  0.0000E+00  1.4223E-02  4.4625E-02 -1.8033E-03  1.0358E-04  0.0000E+00
  5.2880E+00  5.6576E-01  5.9594E-01  3.7658E-01  1.0072E-01  0.0000E+00  1.5111E-02  4.5803E-02 -1.7792E-03  1.2284E-04  0.0000E+00
  6.3917E+00  6.0706E-01  6.3748E-01  4.1797E-01  1.4452E-01  0.0000E+00  1.6045E-02  4.7042E-02 -1.7565E-03  1.3972E-04  0.0000E+00
  7.3986E+00  6.4433E-01  6.7496E-01  4.5531E-01  1.8389E-01  0.0000E+00  1.6851E-02  4.8111E-02 -1.7390E-03  1.5186E-04  0.0000E+00
  8.4110E+00  6.8157E-01  7.1241E-01  4.9259E-01  2.2309E-01  0.0000E+00  1.7623E-02  4.9137E-02 -1.7236E-03  1.6155E-04  0.0000E+00
  9.2384E+00  7.1192E-01  7.4292E-01  5.2296E-01  2.5495E-01  0.0000E+00  1.8231E-02  4.9945E-02 -1.7124E-03  1.6802E-04  0.0000E+00
  1.2067E+01  8.1635E-01  8.4786E-01  6.2739E-01  3.6408E-01  0.0000E+00  2.0201E-02  5.2566E-02 -1.6806E-03  1.8288E-04  0.0000E+00
  1.2200E+01  8.1614E-01  8.4766E-01  6.2719E-01  3.6395E-01 -1.9559E-02  2.0229E-02  5.2603E-02 -1.6807E-03  1.8268E-04  1.7759E-12
  1.2748E+01  8.3968E-01  8.7132E-01  6.5072E-01  3.8842E-01  1.0094E-02  2.0634E-02  5.3143E-02 -1.6746E-03  1.8487E-04  5.2680E-06
  1.4488E+01  9.1044E-01  9.4240E-01  7.2143E-01  4.6188E-01  8.7995E-02  2.1840E-02  5.4754E-02 -1.6579E-03  1.8952E-04  1.6989E-05
  1.6349E+01  9.8663E-01  1.0189E+00  7.9753E-01  5.4076E-01  1.7173E-01  2.3090E-02  5.6426E-02 -1.6421E-03  1.9200E-04  2.6779E-05
  1.8079E+01  1.0580E+00  1.0906E+00  8.6875E-01  6.1445E-01  2.4969E-01  2.4221E-02  5.7940E-02 -1.6288E-03  1.9249E-04  3.3815E-05
  1.9854E+01  1.1320E+00  1.1649E+00  9.4263E-01  6.9075E-01  3.3019E-01  2.5357E-02  5.9465E-02 -1.6162E-03  1.9156E-04  3.9405E-05
  2.1346E+01  1.1949E+00  1.2280E+00  1.0054E+00  7.5547E-01  3.9832E-01  2.6298E-02  6.0730E-02 -1.6061E-03  1.8986E-04  4.3056E-05
  2.3171E+01  1.2728E+00  1.3063E+00  1.0832E+00  8.3562E-01  4.8249E-01  2.7436E-02  6.2261E-02 -1.5943E-03  1.8683E-04  4.6430E-05
  2.4796E+01  1.3433E+00  1.3771E+00  1.1535E+00  9.0792E-01  5.5828E-01  2.8440E-02  6.3615E-02 -1.5842E-03  1.8339E-04  4.8596E-05
  2.6290E+01  1.4090E+00  1.4431E+00  1.2190E+00  9.7531E-01  6.2880E-01  2.9358E-02  6.4856E-02 -1.5750E-03  1.7971E-04  4.9995E-05
  2.8187E+01  1.4939E+00  1.5283E+00  1.3037E+00  1.0622E+00  7.1963E-01  3.0520E-02  6.6429E-02 -1.5635E-03  1.7441E-04  5.1057E-05
  2.9968E+01  1.5752E+00  1.6098E+00  1.3847E+00  1.1453E+00  8.0628E-01  3.1610E-02  6.7908E-02 -1.5527E-03  1.6887E-04  5.1438E-05
  3.1630E+01  1.6524E+00  1.6873E+00  1.4617E+00  1.2242E+00  8.8848E-01  3.2629E-02  6.9293E-02 -1.5425E-03  1.6329E-04  5.1325E-05
  3.3281E+01  1.7306E+00  1.7659E+00  1.5397E+00  1.3041E+00  9.7154E-01  3.3645E-02  7.0677E-02 -1.5323E-03  1.5737E-04  5.0822E-05
  3.4884E+01  1.8080E+00  1.8436E+00  1.6168E+00  1.3831E+00  1.0536E+00  3.4637E-02  7.2032E-02 -1.5222E-03  1.5132E-04  5.0003E-05
  3.6389E+01  1.8821E+00  1.9179E+00  1.6907E+00  1.4586E+00  1.1320E+00  3.5574E-02  7.3314E-02 -1.5125E-03  1.4537E-04  4.8960E-05
  3.7792E+01  1.9524E+00  1.9885E+00  1.7607E+00  1.5302E+00  1.2063E+00  3.6456E-02  7.4523E-02 -1.5033E-03  1.3961E-04  4.7781E-05
  3.9188E+01  2.0237E+00  2.0600E+00  1.8318E+00  1.6028E+00  1.2815E+00  3.7340E-02  7.5738E-02 -1.4938E-03  1.3370E-04  4.6415E-05
  4.0544E+01  2.0942E+00  2.1308E+00  1.9020E+00  1.6746E+00  1.3558E+00  3.8209E-02  7.6933E-02 -1.4843E-03  1.2777E-04  4.4925E-05
  4.1817E+01  2.1616E+00  2.1985E+00  1.9692E+00  1.7431E+00  1.4268E+00  3.9033E-02  7.8069E-02 -1.4752E-03  1.2205E-04  4.3388E-05
  4.3007E+01  2.2257E+00  2.2628E+00  2.0331E+00  1.8083E+00  1.4942E+00  3.9812E-02  7.9145E-02 -1.4664E-03  1.1658E-04  4.1837E-05
  4.4191E+01  2.2906E+00  2.3279E+00  2.0977E+00  1.8743E+00  1.5624E+00  4.0596E-02  8.0231E-02 -1.4574E-03  1.1101E-04  4.0188E-05
  4.5344E+01  2.3549E+00  2.3925E+00  2.1618E+00  1.9397E+00  1.6299E+00  4.1369E-02  8.1303E-02 -1.4483E-03  1.0547E-04  3.8487E-05
  4.6428E+01  2.4164E+00  2.4542E+00  2.2230E+00  2.0021E+00  1.6944E+00  4.2106E-02  8.2326E-02 -1.4395E-03  1.0016E-04  3.6804E-05
  4.7442E+01  2.4749E+00  2.5129E+00  2.2813E+00  2.0616E+00  1.7558E+00  4.2804E-02  8.3298E-02 -1.4310E-03  9.5089E-05  3.5158E-05
  4.8453E+01  2.5342E+00  2.5725E+00  2.3404E+00  2.1217E+00  1.8179E+00  4.3509E-02  8.4281E-02 -1.4223E-03  8.9946E-05  3.3451E-05
  4.9439E+01  2.5929E+00  2.6314E+00  2.3989E+00  2.1814E+00  1.8794E+00  4.4207E-02  8.5255E-02 -1.4136E-03  8.4845E-05  3.1725E-05
  5.0368E+01  2.6492E+00  2.6879E+00  2.4549E+00  2.2385E+00  1.9383E+00  4.4873E-02  8.6187E-02 -1.4051E-03  7.9956E-05  3.0042E-05
  5.1238E+01  2.7027E+00  2.7416E+00  2.5082E+00  2.2928E+00  1.9943E+00  4.5506E-02  8.7074E-02 -1.3969E-03  7.5301E-05  2.8416E-05
  5.2107E+01  2.7570E+00  2.7961E+00  2.5623E+00  2.3478E+00  2.0510E+00  4.6147E-02  8.7974E-02 -1.3885E-03  7.0581E-05  2.6747E-05
  5.2956E+01  2.8109E+00  2.8502E+00  2.6159E+00  2.4025E+00  2.1073E+00  4.6783E-02  8.8868E-02 -1.3800E-03  6.5897E-05  2.5070E-05
  5.3756E+01  2.8625E+00  2.9020E+00  2.6673E+00  2.4548E+00  2.1612E+00  4.7391E-02  8.9724E-02 -1.3718E-03  6.1413E-05  2.3449E-05
  5.4507E+01  2.9116E+00  2.9513E+00  2.7162E+00  2.5046E+00  2.2125E+00  4.7971E-02  9.0541E-02 -1.3638E-03  5.7141E-05  2.1890E-05
  5.5259E+01  2.9615E+00  3.0014E+00  2.7659E+00  2.5551E+00  2.2645E+00  4.8559E-02  9.1372E-02 -1.3557E-03  5.2809E-05  2.0296E-05
 -9.7553E-01  2.9616E-01  3.2539E-01  1.0909E-01  0.0000E+00  0.0000E+00  8.8685E-03  3.8109E-02 -2.2060E-03  0.0000E+00  0.0000E+00
 -2.8400E-01  3.2950E-01  3.5909E-01  1.4275E-01  0.0000E+00  0.0000E+00  1.0513E-02  4.0219E-02 -2.1110E-03  0.0000E+00  0.0000E+00
  3.6056E-01  3.5705E-01  3.8691E-01  1.7049E-01  0.0000E+00  0.0000E+00  1.1731E-02  4.1784E-02 -2.0517E-03  0.0000E+00  0.0000E+00
  1.3846E+00  3.9783E-01  4.2806E-01  2.1145E-01  0.0000E+00  0.0000E+00  1.3353E-02  4.3873E-02 -1.9846E-03  0.0000E+00  0.0000E+00
  1.6122E+00  3.9768E-01  4.2793E-01  2.1132E-01 -6.2643E-02  0.0000E+00  1.3421E-02  4.3961E-02 -1.9849E-03  1.1156E-10  0.0000E+00
  2.4825E+00  4.3634E-01  4.6688E-01  2.5006E-01 -1.9001E-02  0.0000E+00  1.4726E-02  4.5649E-02 -1.9374E-03  4.1274E-05  0.0000E+00
  3.4492E+00  4.7534E-01  5.0617E-01  2.8909E-01  2.2982E-02  0.0000E+00  1.5975E-02  4.7266E-02 -1.8984E-03  7.1448E-05  0.0000E+00
  4.3484E+00  5.1047E-01  5.4155E-01  3.2422E-01  6.0575E-02  0.0000E+00  1.7037E-02  4.8644E-02 -1.8690E-03  9.2465E-05  0.0000E+00
  5.2629E+00  5.4549E-01  5.7680E-01  3.5921E-01  9.7848E-02  0.0000E+00  1.8044E-02  4.9953E-02 -1.8441E-03  1.0893E-04  0.0000E+00
  6.2849E+00  5.8406E-01  6.1562E-01  3.9773E-01  1.3873E-01  0.0000E+00  1.9102E-02  5.1330E-02 -1.8204E-03  1.2301E-04  0.0000E+00
  7.2118E+00  6.1875E-01  6.5053E-01  4.3235E-01  1.7534E-01  0.0000E+00  2.0013E-02  5.2517E-02 -1.8018E-03  1.3282E-04  0.0000E+00
  8.1390E+00  6.5329E-01  6.8527E-01  4.6681E-01  2.1167E-01  0.0000E+00  2.0886E-02  5.3656E-02 -1.7853E-03  1.4039E-04  0.0000E+00
  8.8935E+00  6.8135E-01  7.1350E-01  4.9480E-01  2.4112E-01  0.0000E+00  2.1573E-02  5.4555E-02 -1.7732E-03  1.4525E-04  0.0000E+00
  1.1454E+01  7.7742E-01  8.1010E-01  5.9057E-01  3.4148E-01  0.0000E+00  2.3793E-02  5.7464E-02 -1.7379E-03  1.5525E-04  0.0000E+00
  1.1571E+01  7.7722E-01  8.0991E-01  5.9037E-01  3.4136E-01 -1.5779E-02  2.3825E-02  5.7505E-02 -1.7379E-03  1.5503E-04  1.5036E-12
  1.2063E+01  7.9877E-01  8.3158E-01  6.1185E-01  3.6375E-01  1.1437E-02  2.4280E-02  5.8104E-02 -1.7311E-03  1.5627E-04  4.4543E-06
  1.3617E+01  8.6333E-01  8.9648E-01  6.7618E-01  4.3077E-01  8.2716E-02  2.5635E-02  5.9890E-02 -1.7119E-03  1.5824E-04  1.4191E-05
  1.5269E+01  9.3254E-01  9.6604E-01  7.4511E-01  5.0242E-01  1.5900E-01  2.7037E-02  6.1742E-02 -1.6934E-03  1.5812E-04  2.2063E-05
  1.6795E+01  9.9706E-01  1.0309E+00  8.0936E-01  5.6906E-01  2.2973E-01  2.8302E-02  6.3418E-02 -1.6774E-03  1.5643E-04  2.7491E-05
  1.8354E+01  1.0637E+00  1.0979E+00  8.7573E-01  6.3780E-01  3.0247E-01  2.9573E-02  6.5106E-02 -1.6620E-03  1.5344E-04  3.1578E-05
  1.9656E+01  1.1202E+00  1.1546E+00  9.3192E-01  6.9590E-01  3.6383E-01  3.0622E-02  6.6504E-02 -1.6495E-03  1.5014E-04  3.4066E-05
  2.1243E+01  1.1899E+00  1.2247E+00  1.0013E+00  7.6759E-01  4.3937E-01  3.1890E-02  6.8196E-02 -1.6346E-03  1.4529E-04  3.6126E-05
  2.2648E+01  1.2527E+00  1.2878E+00  1.0638E+00  8.3205E-01  5.0715E-01  3.3006E-02  6.9691E-02 -1.6217E-03  1.4036E-04  3.7213E-05
  2.3935E+01  1.3111E+00  1.3464E+00  1.1219E+00  8.9193E-01  5.7002E-01  3.4026E-02  7.1060E-02 -1.6099E-03  1.3538E-04  3.7686E-05
  2.5561E+01  1.3863E+00  1.4220E+00  1.1967E+00  9.6893E-01  6.5073E-01  3.5315E-02  7.2795E-02 -1.5949E-03  1.2854E-04  3.7655E-05
  2.7080E+01  1.4579E+00  1.4940E+00  1.2680E+00  1.0422E+00  7.2745E-01  3.6522E-02  7.4424E-02 -1.5808E-03  1.2167E-04  3.7087E-05
  2.8492E+01  1.5259E+00  1.5622E+00  1.3356E+00  1.1117E+00  8.0001E-01  3.7648E-02  7.5949E-02 -1.5675E-03  1.1491E-04  3.6148E-05
  2.9888E+01  1.5944E+00  1.6311E+00  1.4038E+00  1.1817E+00  8.7310E-01  3.8770E-02  7.7472E-02 -1.5540E-03  1.0790E-04  3.4876E-05
  3.1238E+01  1.6621E+00  1.6991E+00  1.4711E+00  1.2508E+00  9.4510E-01  3.9863E-02  7.8961E-02 -1.5407E-03  1.0084E-04  3.3357E-05
  3.2500E+01  1.7266E+00  1.7639E+00  1.5352E+00  1.3166E+00  1.0137E+00  4.0895E-02  8.0369E-02 -1.5279E-03  9.4001E-05  3.1696E-05
  3.3672E+01  1.7878E+00  1.8253E+00  1.5960E+00  1.3789E+00  1.0785E+00  4.1864E-02  8.1695E-02 -1.5157E-03  8.7459E-05  2.9971E-05
  3.4833E+01  1.8495E+00  1.8874E+00  1.6575E+00  1.4418E+00  1.1439E+00  4.2835E-02  8.3028E-02 -1.5032E-03  8.0796E-05  2.8091E-05
  3.5958E+01  1.9105E+00  1.9486E+00  1.7181E+00  1.5039E+00  1.2085E+00  4.3787E-02  8.4338E-02 -1.4908E-03  7.4181E-05  2.6127E-05
  3.7010E+01  1.9687E+00  2.0071E+00  1.7759E+00  1.5631E+00  1.2699E+00  4.4689E-02  8.5582E-02 -1.4788E-03  6.7848E-05  2.4166E-05
  3.7990E+01  2.0239E+00  2.0625E+00  1.8308E+00  1.6192E+00  1.3282E+00  4.5541E-02  8.6759E-02 -1.4673E-03  6.1826E-05  2.2236E-05
  3.8961E+01  2.0796E+00  2.1185E+00  1.8862E+00  1.6759E+00  1.3870E+00  4.6398E-02  8.7947E-02 -1.4556E-03  5.5730E-05  2.0227E-05
  3.9904E+01  2.1347E+00  2.1739E+00  1.9410E+00  1.7320E+00  1.4451E+00  4.7242E-02  8.9119E-02 -1.4438E-03  4.9701E-05  1.8191E-05
  4.0788E+01  2.1873E+00  2.2267E+00  1.9932E+00  1.7854E+00  1.5005E+00  4.8044E-02  9.0236E-02 -1.4324E-03  4.3944E-05  1.6206E-05
  4.1612E+01  2.2372E+00  2.2769E+00  2.0429E+00  1.8362E+00  1.5531E+00  4.8805E-02  9.1297E-02 -1.4215E-03  3.8480E-05  1.4289E-05
  4.2431E+01  2.2877E+00  2.3277E+00  2.0931E+00  1.8875E+00  1.6062E+00  4.9572E-02  9.2369E-02 -1.4102E-03  3.2958E-05  1.2322E-05
  4.3227E+01  2.3377E+00  2.3778E+00  2.1427E+00  1.9382E+00  1.6587E+00  5.0330E-02  9.3431E-02 -1.3990E-03  2.7500E-05  1.0353E-05
  4.3974E+01  2.3854E+00  2.4258E+00  2.1901E+00  1.9866E+00  1.7089E+00  5.1053E-02  9.4446E-02 -1.3881E-03  2.2290E-05  8.4493E-06
  4.4673E+01  2.4308E+00  2.4714E+00  2.2352E+00  2.0327E+00  1.7565E+00  5.1739E-02  9.5412E-02 -1.3776E-03  1.7346E-05  6.6245E-06
  4.5368E+01  2.4767E+00  2.5175E+00  2.2808E+00  2.0793E+00  1.8047E+00  5.2434E-02  9.6392E-02 -1.3669E-03  1.2347E-05  4.7637E-06
  4.6045E+01  2.5222E+00  2.5632E+00  2.3260E+00  2.1254E+00  1.8524E+00  5.3122E-02  9.7363E-02 -1.3561E-03  7.4029E-06  2.9068E-06
  4.6682E+01  2.5656E+00  2.6069E+00  2.3692E+00  2.1695E+00  1.8980E+00  5.3780E-02  9.8294E-02 -1.3457E-03  2.6816E-06  1.1216E-06
  4.7278E+01  2.6070E+00  2.6485E+00  2.4103E+00  2.2115E+00  1.9414E+00  5.4406E-02  9.9182E-02 -1.3356E-03 -1.8035E-06 -5.8633E-07
  4.7872E+01  2.6489E+00  2.6906E+00  2.4519E+00  2.2540E+00  1.9853E+00  5.5041E-02  1.0008E-01 -1.3253E-03 -6.3417E-06 -2.3237E-06
 -3.5041E-01  2.7530E-01  3.0730E-01  9.7518E-02  0.0000E+00  0.0000E+00  1.7813E-02  4.9854E-02 -2.3671E-03  0.0000E+00  0.0000E+00
  3.4027E-01  3.0573E-01  3.3808E-01  1.2731E-01  0.0000E+00  0.0000E+00  2.0259E-02  5.2820E-02 -2.2760E-03  0.0000E+00  0.0000E+00
  9.4411E-01  3.3028E-01  3.6291E-01  1.5134E-01  0.0000E+00  0.0000E+00  2.2061E-02  5.5022E-02 -2.2177E-03  0.0000E+00  0.0000E+00
  1.8566E+00  3.6580E-01  3.9881E-01  1.8611E-01  0.0000E+00  0.0000E+00  2.4451E-02  5.7959E-02 -2.1496E-03  0.0000E+00  0.0000E+00
  2.0392E+00  3.6570E-01  3.9873E-01  1.8599E-01 -4.3108E-02  0.0000E+00  2.4562E-02  5.8085E-02 -2.1488E-03  5.8573E-11  0.0000E+00
  2.7813E+00  3.9841E-01  4.3175E-01  2.1805E-01 -6.6684E-03  0.0000E+00  2.6465E-02  6.0449E-02 -2.0995E-03  2.0686E-05  0.0000E+00
  3.5768E+00  4.3085E-01  4.6452E-01  2.4985E-01  2.7840E-02  0.0000E+00  2.8279E-02  6.2712E-02 -2.0572E-03  3.3633E-05  0.0000E+00
  4.2969E+00  4.5965E-01  4.9360E-01  2.7807E-01  5.8315E-02  0.0000E+00  2.9815E-02  6.4639E-02 -2.0240E-03  4.1036E-05  0.0000E+00
  5.0131E+00  4.8797E-01  5.2219E-01  3.0583E-01  8.8163E-02  0.0000E+00  3.1265E-02  6.6467E-02 -1.9944E-03  4.5438E-05  0.0000E+00
  5.7968E+00  5.1876E-01  5.5328E-01  3.3602E-01  1.2050E-01  0.0000E+00  3.2782E-02  6.8387E-02 -1.9650E-03  4.7708E-05  0.0000E+00
  6.4944E+00  5.4612E-01  5.8089E-01  3.6284E-01  1.4914E-01  0.0000E+00  3.4083E-02  7.0041E-02 -1.9409E-03  4.8017E-05  0.0000E+00
  7.1806E+00  5.7306E-01  6.0808E-01  3.8926E-01  1.7727E-01  0.0000E+00  3.5325E-02  7.1626E-02 -1.9185E-03  4.7042E-05  0.0000E+00
  7.7314E+00  5.9474E-01  6.2997E-01  4.1053E-01  1.9987E-01  0.0000E+00  3.6298E-02  7.2873E-02 -1.9014E-03  4.5535E-05  0.0000E+00
  9.5542E+00  6.6772E-01  7.0361E-01  4.8212E-01  2.7564E-01  0.0000E+00  3.9424E-02  7.6904E-02 -1.8480E-03  3.6994E-05  0.0000E+00
  9.6317E+00  6.6756E-01  7.0346E-01  4.8194E-01  2.7553E-01 -6.5419E-03  3.9473E-02  7.6963E-02 -1.8475E-03  3.6716E-05  3.4109E-13
  9.9717E+00  6.8366E-01  7.1970E-01  4.9775E-01  2.9217E-01  1.3904E-02  4.0108E-02  7.7789E-02 -1.8368E-03  3.4426E-05  9.8550E-07
  1.1030E+01  7.3143E-01  7.6790E-01  5.4465E-01  3.4151E-01  6.6933E-02  4.1994E-02  8.0249E-02 -1.8053E-03  2.6622E-05  2.4078E-06
  1.2132E+01  7.8187E-01  8.1880E-01  5.9418E-01  3.9351E-01  1.2290E-01  4.3932E-02  8.2792E-02 -1.7731E-03  1.7342E-05  2.4525E-06
  1.3130E+01  8.2824E-01  8.6558E-01  6.3971E-01  4.4121E-01  1.7410E-01  4.5670E-02  8.5087E-02 -1.7441E-03  8.1353E-06  1.4722E-06
  1.4130E+01  8.7552E-01  9.1330E-01  6.8614E-01  4.8978E-01  2.2611E-01  4.7405E-02  8.7391E-02 -1.7151E-03 -1.7213E-06 -3.0098E-07
  1.4952E+01  9.1508E-01  9.5322E-01  7.2500E-01  5.3037E-01  2.6948E-01  4.8831E-02  8.9294E-02 -1.6910E-03 -1.0225E-05 -2.2559E-06
  1.5937E+01  9.6339E-01  1.0020E+00  7.7244E-01  5.7987E-01  3.2228E-01  5.0544E-02  9.1591E-02 -1.6617E-03 -2.0826E-05 -5.1068E-06
  1.6795E+01  1.0064E+00  1.0454E+00  8.1466E-01  6.2386E-01  3.6912E-01  5.2043E-02  9.3613E-02 -1.6357E-03 -3.0385E-05 -7.9745E-06
  1.7570E+01  1.0459E+00  1.0853E+00  8.5353E-01  6.6433E-01  4.1214E-01  5.3406E-02  9.5460E-02 -1.6117E-03 -3.9245E-05 -1.0831E-05
  1.8533E+01  1.0963E+00  1.1361E+00  9.0300E-01  7.1578E-01  4.6677E-01  5.5119E-02  9.7794E-02 -1.5811E-03 -5.0559E-05 -1.4707E-05
  1.9417E+01  1.1437E+00  1.1840E+00  9.4960E-01  7.6421E-01  5.1812E-01  5.6714E-02  9.9978E-02 -1.5521E-03 -6.1212E-05 -1.8541E-05
  2.0225E+01  1.1882E+00  1.2289E+00  9.9329E-01  8.0958E-01  5.6616E-01  5.8193E-02  1.0202E-01 -1.5247E-03 -7.1168E-05 -2.2258E-05
  2.1013E+01  1.2327E+00  1.2738E+00  1.0369E+00  8.5487E-01  6.1407E-01  5.9659E-02  1.0404E-01 -1.4970E-03 -8.1065E-05 -2.6058E-05
  2.1763E+01  1.2761E+00  1.3177E+00  1.0796E+00  8.9910E-01  6.6080E-01  6.1080E-02  1.0602E-01 -1.4697E-03 -9.0675E-05 -2.9830E-05
  2.2453E+01  1.3171E+00  1.3591E+00  1.1199E+00  9.4084E-01  7.0488E-01  6.2414E-02  1.0788E-01 -1.4436E-03 -9.9684E-05 -3.3433E-05
  2.3085E+01  1.3555E+00  1.3980E+00  1.1577E+00  9.8002E-01  7.4623E-01  6.3662E-02  1.0963E-01 -1.4189E-03 -1.0809E-04 -3.6838E-05
  2.3703E+01  1.3941E+00  1.4369E+00  1.1955E+00  1.0192E+00  7.8758E-01  6.4905E-02  1.1139E-01 -1.3938E-03 -1.1643E-04 -4.0261E-05
  2.4293E+01  1.4318E+00  1.4750E+00  1.2326E+00  1.0576E+00  8.2803E-01  6.6119E-02  1.1311E-01 -1.3689E-03 -1.2454E-04 -4.3619E-05
  2.4838E+01  1.4675E+00  1.5111E+00  1.2677E+00  1.0939E+00  8.6626E-01  6.7264E-02  1.1473E-01 -1.3451E-03 -1.3215E-04 -4.6795E-05
  2.5338E+01  1.5011E+00  1.5451E+00  1.3007E+00  1.1281E+00  9.0222E-01  6.8341E-02  1.1627E-01 -1.3224E-03 -1.3927E-04 -4.9782E-05
  2.5828E+01  1.5348E+00  1.5791E+00  1.3338E+00  1.1623E+00  9.3827E-01  6.9419E-02  1.1781E-01 -1.2993E-03 -1.4635E-04 -5.2773E-05
  2.6298E+01  1.5679E+00  1.6126E+00  1.3662E+00  1.1959E+00  9.7361E-01  7.0477E-02  1.1933E-01 -1.2764E-03 -1.5324E-04 -5.5698E-05
  2.6732E+01  1.5992E+00  1.6442E+00  1.3970E+00  1.2277E+00  1.0071E+00  7.1479E-02  1.2078E-01 -1.2545E-03 -1.5974E-04 -5.8462E-05
  2.7132E+01  1.6287E+00  1.6741E+00  1.4260E+00  1.2577E+00  1.0386E+00  7.2425E-02  1.2215E-01 -1.2335E-03 -1.6582E-04 -6.1060E-05
  2.7525E+01  1.6584E+00  1.7041E+00  1.4552E+00  1.2878E+00  1.0703E+00  7.3376E-02  1.2353E-01 -1.2122E-03 -1.7189E-04 -6.3660E-05
  2.7902E+01  1.6876E+00  1.7336E+00  1.4838E+00  1.3174E+00  1.1014E+00  7.4312E-02  1.2490E-01 -1.1910E-03 -1.7782E-04 -6.6206E-05
